center,left,right,steer,stuff,stuff,speed
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_25_848.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_25_848.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_25_848.jpg,0,0,0,12.80919
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_25_917.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_25_917.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_25_917.jpg,0,0.149673,0,12.75693
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_25_989.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_25_989.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_25_989.jpg,0,0.3641188,0,12.86673
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_061.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_061.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_061.jpg,0,0.5545678,0,13.19117
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_130.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_130.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_130.jpg,0,0.789279,0,13.74836
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_202.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_202.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_202.jpg,0.04344782,0.9777267,0,14.33049
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_270.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_270.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_270.jpg,0.08136792,1,0,15.2516
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_337.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_337.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_337.jpg,0.122273,1,0,15.87829
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_410.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_410.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_410.jpg,0.1625516,1,0,16.71465
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_485.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_485.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_485.jpg,0.1677108,1,0,17.33984
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_573.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_573.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_573.jpg,0.1782871,1,0,18.36937
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_641.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_641.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_641.jpg,0.1782871,1,0,18.99618
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_714.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_714.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_714.jpg,0,1,0,19.81322
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_786.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_786.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_786.jpg,0,1,0,20.39783
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_865.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_865.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_865.jpg,0,1,0,21.20428
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_26_934.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_26_934.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_26_934.jpg,0,1,0,22.00639
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_004.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_004.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_004.jpg,0,1,0,22.61165
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_080.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_080.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_080.jpg,0,1,0,23.3968
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_149.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_149.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_149.jpg,0,1,0,24.17651
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_219.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_219.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_219.jpg,0,1,0,24.75715
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_289.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_289.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_289.jpg,0,1,0,25.52727
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_361.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_361.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_361.jpg,0,1,0,26.1007
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_431.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_431.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_431.jpg,-0.0007738798,1,0,26.85977
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_499.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_499.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_499.jpg,-0.0007738798,1,0,27.42508
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_570.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_570.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_570.jpg,-0.0007738798,0.7547202,0,28.06055
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_637.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_637.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_637.jpg,-0.0007738798,0.5536901,0,28.38627
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_709.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_709.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_709.jpg,0,0.3377379,0,28.60593
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_788.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_788.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_788.jpg,0,0.1005759,0,28.59081
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_855.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_855.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_855.jpg,0,0,0,28.43953
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_925.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_925.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_925.jpg,0,0,0,28.26847
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_27_997.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_27_997.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_27_997.jpg,0,0,0,28.04294
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_28_064.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_28_064.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_28_064.jpg,0,0,0,27.87494
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_28_146.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_28_146.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_28_146.jpg,0,0,0,27.65251
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_28_215.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_28_215.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_28_215.jpg,0,0,0,27.43187
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_302.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_302.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_302.jpg,0,0,0,8.941072
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_375.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_375.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_375.jpg,0,0,0,8.871505
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_442.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_442.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_442.jpg,0,0,0,8.820042
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_510.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_510.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_510.jpg,0,0.202269,0,8.927144
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_578.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_578.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_578.jpg,0.02152123,0.3849031,0,9.018259
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_649.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_649.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_649.jpg,0.05450325,0.6176848,0,9.432104
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_722.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_722.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_722.jpg,0.05531397,0.8063371,0,9.926664
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_790.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_790.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_790.jpg,0.08825913,1,0,10.74268
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_862.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_862.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_862.jpg,0.09743514,1,0,11.40203
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_34_934.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_34_934.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_34_934.jpg,0.1417674,1,0,12.00009
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_013.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_013.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_013.jpg,0.1417674,1,0,13.13077
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_089.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_089.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_089.jpg,0.1493219,1,0,13.98307
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_178.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_178.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_178.jpg,0.1493219,1,0,14.88761
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_256.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_256.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_256.jpg,0.1501327,1,0,15.75064
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_333.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_333.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_333.jpg,0.1501327,1,0,16.6081
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_403.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_403.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_403.jpg,0.1501327,1,0,17.08242
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_478.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_478.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_478.jpg,0.1501327,1,0,17.91277
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_547.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_547.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_547.jpg,0.1501327,1,0,18.68891
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_616.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_616.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_616.jpg,0.1612987,1,0,19.497
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_683.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_683.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_683.jpg,0.1612987,1,0,19.98674
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_753.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_753.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_753.jpg,0.1612987,1,0,20.80777
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_824.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_824.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_824.jpg,0.1612987,1,0,21.48182
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_900.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_900.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_900.jpg,0.1605248,1,0,22.26513
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_35_974.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_35_974.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_35_974.jpg,0.1605248,1,0,23.04482
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_36_041.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_36_041.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_36_041.jpg,0,1,0,23.61255
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_36_115.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_36_115.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_36_115.jpg,0,1,0,24.39117
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_36_183.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_36_183.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_36_183.jpg,0,1,0,24.97348
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_17_36_259.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_17_36_259.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_17_36_259.jpg,0,1,0,25.73958
